am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,rgn_id,rgn_name
Fis-147788,NA,Podothecus accipenserinus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-22732,NA,Pollachius pollachius,18125103,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-23728,NA,Pollachius virens,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-23728,NA,Pollachius virens,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
Fis-23728,NA,Pollachius virens,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-23728,NA,Pollachius virens,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-23728,NA,Pollachius virens,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-23728,NA,Pollachius virens,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-27737,NA,Pollichthys mauli,190087,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-27737,NA,Pollichthys mauli,190087,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-26349,NA,Polyacanthonotus challengeri,190403,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-26349,NA,Polyacanthonotus challengeri,190403,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-26349,NA,Polyacanthonotus challengeri,190403,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-26349,NA,Polyacanthonotus challengeri,190403,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-26349,NA,Polyacanthonotus challengeri,190403,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-26349,NA,Polyacanthonotus challengeri,190403,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-48118,NA,Polyacanthonotus rissoanus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-48118,NA,Polyacanthonotus rissoanus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
Fis-48118,NA,Polyacanthonotus rissoanus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-48118,NA,Polyacanthonotus rissoanus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-48118,NA,Polyacanthonotus rissoanus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-48118,NA,Polyacanthonotus rissoanus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-115986,NA,Polyipnus asteroides,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-115989,LC,Polyipnus clarus,154726,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-33795,NA,Polyipnus polli,21132879,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-33795,NA,Polyipnus polli,21132879,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-25434,NA,Polymetme corythaeola,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-25434,NA,Polymetme corythaeola,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-22932,DD,Polyprion americanus,43972,Unknown,DD,NA,NA,NA,am,NA,NA,4,Russia
Fis-22932,DD,Polyprion americanus,43972,Unknown,DD,NA,NA,NA,am,NA,NA,6,norway
Fis-22932,DD,Polyprion americanus,43972,Unknown,DD,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-22932,DD,Polyprion americanus,43972,Unknown,DD,NA,NA,NA,am,NA,NA,8,west
Fis-22932,DD,Polyprion americanus,43972,Unknown,DD,NA,NA,NA,am,NA,NA,9,east
Fis-23737,NA,Pomatoschistus minutus,198668,Stable,LC,NA,NA,NA,am,0,0,6,norway
Fis-23738,NA,Pomatoschistus norvegicus,198552,Stable,LC,NA,NA,NA,am,0,0,6,norway
Fis-25469,NA,Poromitra crassiceps,190239,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-25469,NA,Poromitra crassiceps,190239,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-25469,NA,Poromitra crassiceps,190239,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-25469,NA,Poromitra crassiceps,190239,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-25469,NA,Poromitra crassiceps,190239,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-50305,NA,Poromitra megalops,60482859,Unknown,DD,NA,NA,NA,am,NA,NA,4,Russia
Fis-50305,NA,Poromitra megalops,60482859,Unknown,DD,NA,NA,NA,am,NA,NA,5,svalbard
Fis-50305,NA,Poromitra megalops,60482859,Unknown,DD,NA,NA,NA,am,NA,NA,6,norway
Fis-50305,NA,Poromitra megalops,60482859,Unknown,DD,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-50305,NA,Poromitra megalops,60482859,Unknown,DD,NA,NA,NA,am,NA,NA,8,west
Fis-50305,NA,Poromitra megalops,60482859,Unknown,DD,NA,NA,NA,am,NA,NA,9,east
Fis-23222,NT,Prionace glauca,39381,Unknown,NT,NA,NA,NA,am,0.2,NA,8,west
Fis-23222,NT,Prionace glauca,39381,Unknown,NT,NA,NA,NA,am,0.2,NA,9,east
Fis-63149,NA,Protomyctophum arcticum,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-63149,NA,Protomyctophum arcticum,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-63149,NA,Protomyctophum arcticum,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-63149,NA,Protomyctophum arcticum,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-30530,DD,Pseudotriakis microdon,44566,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-30530,DD,Pseudotriakis microdon,44566,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-30555,NA,Pterycombus brama,190330,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-30555,NA,Pterycombus brama,190330,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-30555,NA,Pterycombus brama,190330,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,1,Alaska
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,2,Nunavut
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,3,Beaufort Sea
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,4,Russia
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,5,svalbard
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,6,norway
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,7,Jan Mayen
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,8,west
Fis-24923,LC,Pungitius pungitius,18878,Stable,LC,NA,NA,NA,am,0,0,9,east
Fis-30563,NT,Raja clavata,39399,Decreasing,NT,NA,NA,NA,am,0.2,-0.5,6,norway
Fis-132544,LC,Rajella bigelowi,161371,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-132544,LC,Rajella bigelowi,161371,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-131802,LC,Rajella fyllae,161587,Unknown,LC,NA,NA,NA,am,0,NA,2,Nunavut
Fis-131802,LC,Rajella fyllae,161587,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-131802,LC,Rajella fyllae,161587,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-131802,LC,Rajella fyllae,161587,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-131802,LC,Rajella fyllae,161587,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-131802,LC,Rajella fyllae,161587,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-131802,LC,Rajella fyllae,161587,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-167643,LC,Rajella lintea,NA,NA,LC,NA,NA,NA,am,0,NA,6,norway
Fis-167643,LC,Rajella lintea,NA,NA,LC,NA,NA,NA,am,0,NA,8,west
Fis-167643,LC,Rajella lintea,NA,NA,LC,NA,NA,NA,am,0,NA,9,east
Fis-23757,NA,Raniceps raninus,18125145,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-23758,NA,Ranzania laevis,193615,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-23758,NA,Ranzania laevis,193615,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-23758,NA,Ranzania laevis,193615,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-23758,NA,Ranzania laevis,193615,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-23758,NA,Ranzania laevis,193615,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-23758,NA,Ranzania laevis,193615,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-30575,NA,Regalecus glesne,190378,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-30575,NA,Regalecus glesne,190378,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-30575,NA,Regalecus glesne,190378,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-30575,NA,Regalecus glesne,190378,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-23237,NA,Reinhardtius hippoglossoides,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-24930,LC,Remora brachyptera,155068,Stable,LC,NA,NA,NA,am,0,0,4,Russia
Fis-24930,LC,Remora brachyptera,155068,Stable,LC,NA,NA,NA,am,0,0,5,svalbard
Fis-24930,LC,Remora brachyptera,155068,Stable,LC,NA,NA,NA,am,0,0,6,norway
Fis-24930,LC,Remora brachyptera,155068,Stable,LC,NA,NA,NA,am,0,0,7,Jan Mayen
Fis-24930,LC,Remora brachyptera,155068,Stable,LC,NA,NA,NA,am,0,0,8,west
Fis-24930,LC,Remora brachyptera,155068,Stable,LC,NA,NA,NA,am,0,0,9,east
Fis-23759,NA,Remora remora,198651,Stable,LC,NA,NA,NA,am,0,0,8,west
Fis-23759,NA,Remora remora,198651,Stable,LC,NA,NA,NA,am,0,0,9,east
Fis-28178,NA,Rhadinesthes decimus,18257501,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-28178,NA,Rhadinesthes decimus,18257501,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-6099,NA,Rhinesomus triqueter,190363,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-33129,LC,Rhinochimaera atlantica,60145,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-33129,LC,Rhinochimaera atlantica,60145,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-30919,NA,Rondeletia loricata,60483273,Unknown,LC,NA,NA,NA,am,0,NA,2,Nunavut
Fis-30919,NA,Rondeletia loricata,60483273,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-30919,NA,Rondeletia loricata,60483273,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-30919,NA,Rondeletia loricata,60483273,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-26352,NA,Rouleina attrita,15149121,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-26352,NA,Rouleina attrita,15149121,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-27303,NA,Saccopharynx ampullaceus,18227123,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-27303,NA,Saccopharynx ampullaceus,18227123,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-31271,LC,Sagamichthys abei,154750,Unknown,LC,NA,NA,NA,am,0,NA,1,Alaska
Fis-31271,LC,Sagamichthys abei,154750,Unknown,LC,NA,NA,NA,am,0,NA,2,Nunavut
Fis-31271,LC,Sagamichthys abei,154750,Unknown,LC,NA,NA,NA,am,0,NA,3,Beaufort Sea
Fis-31271,LC,Sagamichthys abei,154750,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-28120,NA,Sagamichthys schnakenbecki,18155952,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-29501,LC,Salmo salar,19855,NA,LC,NA,NA,NA,am,0,NA,2,Nunavut
Fis-29501,LC,Salmo salar,19855,NA,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-29501,LC,Salmo salar,19855,NA,LC,NA,NA,NA,am,0,NA,6,norway
Fis-29501,LC,Salmo salar,19855,NA,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-29501,LC,Salmo salar,19855,NA,LC,NA,NA,NA,am,0,NA,8,west
Fis-29501,LC,Salmo salar,19855,NA,LC,NA,NA,NA,am,0,NA,9,east
Fis-21630,LC,Salmo trutta,NA,NA,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-21630,LC,Salmo trutta,NA,NA,LC,NA,NA,NA,am,0,NA,6,norway
Fis-21630,LC,Salmo trutta,NA,NA,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,1,Alaska
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,2,Nunavut
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,3,Beaufort Sea
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,6,norway
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,8,west
Fis-153593,LC,Salvelinus alpinus alpinus,NA,NA,LC,NA,NA,NA,am,0,NA,9,east
Fis-22950,NA,Salvelinus fontinalis,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-24332,NA,Salvelinus malma,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
Fis-24332,NA,Salvelinus malma,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
Fis-24332,NA,Salvelinus malma,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
Fis-24332,NA,Salvelinus malma,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-23765,NA,Sardina pilchardus,198580,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-30610,NA,Schedophilus medusophagus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-30610,NA,Schedophilus medusophagus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-58405,NA,Scomberesox saurus,190211,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-58405,NA,Scomberesox saurus,190211,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-49922,NA,Scopelarchus analis,190316,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-49922,NA,Scopelarchus analis,190316,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-49922,NA,Scopelarchus analis,190316,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-49922,NA,Scopelarchus analis,190316,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-49922,NA,Scopelarchus analis,190316,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-49922,NA,Scopelarchus analis,190316,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-50311,LC,Scopeloberyx opisthopterus,155189,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-50311,LC,Scopeloberyx opisthopterus,155189,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-50311,LC,Scopeloberyx opisthopterus,155189,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-50311,LC,Scopeloberyx opisthopterus,155189,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-50311,LC,Scopeloberyx opisthopterus,155189,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-27277,NA,Scopelogadus beanii,18238049,Stable,DD,NA,NA,NA,am,NA,0,8,west
Fis-27277,NA,Scopelogadus beanii,18238049,Stable,DD,NA,NA,NA,am,NA,0,9,east
Fis-27313,NA,Scopelosaurus lepidus,190389,Unknown,LC,NA,NA,NA,am,0,NA,2,Nunavut
Fis-27313,NA,Scopelosaurus lepidus,190389,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-27313,NA,Scopelosaurus lepidus,190389,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-27313,NA,Scopelosaurus lepidus,190389,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-27313,NA,Scopelosaurus lepidus,190389,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-27313,NA,Scopelosaurus lepidus,190389,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-52857,NA,Scopelosaurus mauli,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-3161,NA,Scophthalmus maximus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-23250,NA,Scophthalmus rhombus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-23250,NA,Scophthalmus rhombus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-31235,NA,Searsia koefoedi,190147,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-31235,NA,Searsia koefoedi,190147,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-31235,NA,Searsia koefoedi,190147,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-31235,NA,Searsia koefoedi,190147,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-31235,NA,Searsia koefoedi,190147,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-31235,NA,Searsia koefoedi,190147,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-30636,EN,Sebastes fasciatus,20084,NA,EN,NA,NA,NA,am,0.6,NA,8,west
Fis-30636,EN,Sebastes fasciatus,20084,NA,EN,NA,NA,NA,am,0.6,NA,9,east
Fis-29522,LC,Sebastes mentella,154816,Unknown,LC,NA,NA,NA,am,0,NA,2,Nunavut
Fis-29522,LC,Sebastes mentella,154816,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-29522,LC,Sebastes mentella,154816,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-29522,LC,Sebastes mentella,154816,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-29522,LC,Sebastes mentella,154816,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-29522,LC,Sebastes mentella,154816,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-29522,LC,Sebastes mentella,154816,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-149739,NA,Sebastes norvegicus,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
Fis-149739,NA,Sebastes norvegicus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-149739,NA,Sebastes norvegicus,NA,NA,NA,NA,NA,NA,am,NA,NA,5,svalbard
Fis-149739,NA,Sebastes norvegicus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-149739,NA,Sebastes norvegicus,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-149739,NA,Sebastes norvegicus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-149739,NA,Sebastes norvegicus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-160414,NA,Sebastes variabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
Fis-160414,NA,Sebastes variabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
Fis-160414,NA,Sebastes variabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
Fis-160414,NA,Sebastes variabilis,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-30647,NA,Sebastes viviparus,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-30647,NA,Sebastes viviparus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-30647,NA,Sebastes viviparus,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-64212,NA,Serrivomer beanii,190315,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-64212,NA,Serrivomer beanii,190315,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-132814,LC,Serrivomer lanceolatoides,155227,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-132814,LC,Serrivomer lanceolatoides,155227,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-132814,LC,Serrivomer lanceolatoides,155227,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-132814,LC,Serrivomer lanceolatoides,155227,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-132814,LC,Serrivomer lanceolatoides,155227,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-132814,LC,Serrivomer lanceolatoides,155227,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-162325,NA,Sigmops bathyphilus,18252853,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-162325,NA,Sigmops bathyphilus,18252853,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-23272,NA,Solea solea,198739,Stable,DD,NA,NA,NA,am,NA,0,6,norway
Fis-22831,NT,Somniosus microcephalus,60213,Unknown,NT,NA,NA,NA,am,0.2,NA,2,Nunavut
Fis-22831,NT,Somniosus microcephalus,60213,Unknown,NT,NA,NA,NA,am,0.2,NA,4,Russia
Fis-22831,NT,Somniosus microcephalus,60213,Unknown,NT,NA,NA,NA,am,0.2,NA,5,svalbard
Fis-22831,NT,Somniosus microcephalus,60213,Unknown,NT,NA,NA,NA,am,0.2,NA,6,norway
Fis-22831,NT,Somniosus microcephalus,60213,Unknown,NT,NA,NA,NA,am,0.2,NA,7,Jan Mayen
Fis-22831,NT,Somniosus microcephalus,60213,Unknown,NT,NA,NA,NA,am,0.2,NA,8,west
Fis-22831,NT,Somniosus microcephalus,60213,Unknown,NT,NA,NA,NA,am,0.2,NA,9,east
Fis-23277,VU,Sphyrna zygaena,39388,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,8,west
Fis-23277,VU,Sphyrna zygaena,39388,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,9,east
Fis-23825,NA,Spinachia spinachia,18257762,Stable,LC,NA,NA,NA,am,0,0,4,Russia
Fis-23825,NA,Spinachia spinachia,18257762,Stable,LC,NA,NA,NA,am,0,0,6,norway
Fis-23825,NA,Spinachia spinachia,18257762,Stable,LC,NA,NA,NA,am,0,0,7,Jan Mayen
Fis-50565,NA,Spiniphryne gladisfenae,190402,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-50565,NA,Spiniphryne gladisfenae,190402,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-50565,NA,Spiniphryne gladisfenae,190402,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-29532,VU,Squalus acanthias,39326,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,2,Nunavut
Fis-29532,VU,Squalus acanthias,39326,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,4,Russia
Fis-29532,VU,Squalus acanthias,39326,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,5,svalbard
Fis-29532,VU,Squalus acanthias,39326,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,6,norway
Fis-29532,VU,Squalus acanthias,39326,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,7,Jan Mayen
Fis-29532,VU,Squalus acanthias,39326,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,8,west
Fis-29532,VU,Squalus acanthias,39326,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,9,east
Fis-24789,NA,Stephanolepis hispidus,16781168,Unknown,LC,NA,NA,NA,am,0,NA,4,Russia
Fis-24789,NA,Stephanolepis hispidus,16781168,Unknown,LC,NA,NA,NA,am,0,NA,5,svalbard
Fis-24789,NA,Stephanolepis hispidus,16781168,Unknown,LC,NA,NA,NA,am,0,NA,6,norway
Fis-24789,NA,Stephanolepis hispidus,16781168,Unknown,LC,NA,NA,NA,am,0,NA,7,Jan Mayen
Fis-24789,NA,Stephanolepis hispidus,16781168,Unknown,LC,NA,NA,NA,am,0,NA,8,west
Fis-24789,NA,Stephanolepis hispidus,16781168,Unknown,LC,NA,NA,NA,am,0,NA,9,east
Fis-144084,NA,Stichaeus punctatus punctatus,NA,NA,NA,NA,NA,NA,am,NA,NA,1,Alaska
Fis-144084,NA,Stichaeus punctatus punctatus,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
Fis-144084,NA,Stichaeus punctatus punctatus,NA,NA,NA,NA,NA,NA,am,NA,NA,3,Beaufort Sea
Fis-144084,NA,Stichaeus punctatus punctatus,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-144084,NA,Stichaeus punctatus punctatus,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-23839,NA,Stomias boa boa,NA,NA,NA,NA,NA,NA,am,NA,NA,2,Nunavut
Fis-23839,NA,Stomias boa boa,NA,NA,NA,NA,NA,NA,am,NA,NA,4,Russia
Fis-23839,NA,Stomias boa boa,NA,NA,NA,NA,NA,NA,am,NA,NA,6,norway
Fis-23839,NA,Stomias boa boa,NA,NA,NA,NA,NA,NA,am,NA,NA,7,Jan Mayen
Fis-23839,NA,Stomias boa boa,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-23839,NA,Stomias boa boa,NA,NA,NA,NA,NA,NA,am,NA,NA,9,east
Fis-114937,NA,Symphurus billykrietei,NA,NA,NA,NA,NA,NA,am,NA,NA,8,west
Fis-33179,LC,Synaphobranchus kaupii,155246,Stable,LC,NA,NA,NA,am,0,0,4,Russia
Fis-33179,LC,Synaphobranchus kaupii,155246,Stable,LC,NA,NA,NA,am,0,0,6,norway
Fis-33179,LC,Synaphobranchus kaupii,155246,Stable,LC,NA,NA,NA,am,0,0,7,Jan Mayen
Fis-33179,LC,Synaphobranchus kaupii,155246,Stable,LC,NA,NA,NA,am,0,0,8,west
